,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_shortest_path,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,Network Simplex,CS2,SSP,CAS,CC Simple,CC Minimum Mean Cycle,CC Cancel and Tighten,Minimum
31140812,52,95,1,10,493,0.5189473684210526,0.2765557854991914,31,9876,447613,0.4770874634947027,0.2797956307107309,42,70.0,1,11,165,0.4621848739495798,0.2523807969358186,228915,0.4544885998141663,0.2746383226274901,14,58,9,12,193,238,272,SSP
31143098,5002,9950,1,2,14920,0.749748743718593,0.2499998737405301,1,10000,49729072,0.4997896683417085,0.2880415130323063,135,707.0,1,101,5492,0.5490901819636073,0.148779182067195,24758974,0.495129976904909,0.2892442409417418,6590,8055,2906,3468,3472892,6714154,300066,SSP
31143272,102,215,1,2,307,0.713953488372093,0.2473876492459944,1,996,108669,0.5074670776127767,0.2951522172300758,7,100.0,1,6,110,0.5445544554455446,0.1424504412865164,48905,0.4961146729427041,0.294273965102908,32,81,44,72,470,1214,644,Network Simplex
31144851,252,545,1,100,28885,0.53,0.2837889123785332,13,9978,2763574,0.5081958289889131,0.2924677529269683,99,1581.0,1,6,7268,0.3712330166513433,0.2376590887620289,1265180,0.5087361494675315,0.2956884963621068,47,232,55,83,1976,10447,1141,Network Simplex
31147309,1002,1910,1,10,10680,0.5591623036649215,0.2879378384103249,13,9997,9569965,0.5011956466521108,0.2879340050796071,459,316.0,1,101,3413,0.3788433788433789,0.2027811931180587,4996906,0.499741123827619,0.2889603752876549,847,1346,300,227,67973,84996,29066,CAS
31148721,402,800,1,100,42212,0.52765,0.2815758823123884,4,9987,4049935,0.5069008460999299,0.285778139980799,812,200.0,1,21,12299,0.3740344261297974,0.2256494511741687,2007238,0.5023666245866666,0.2848322817362984,333,620,361,287,10307,20021,4896,CAS
31150208,252,545,1,2,819,0.7513761467889908,0.2499962124113386,1,100,27806,0.5102018348623854,0.2892307982831917,7,1581.0,1,6,275,0.547808764940239,0.1470330046792504,12899,0.5139043824701195,0.2883582716852767,88,812,925,663,7205,19523,3007,Network Simplex
31152414,2502,5000,2,10000,25073372,0.50146744,0.2884298321946715,3,9999,24799071,0.4960310231023102,0.2886551307364305,162862,500.0,1,51,6748287,0.3202653419344428,0.2061344763974961,12477705,0.4991582156532085,0.2895842545169348,1990,4938,1240,1028,403237,1051786,70592,CAS
31153639,102,200,4,989,103917,0.5253640040444895,0.2901021601034156,1,100,9729,0.48645,0.2846399436129792,3177,100.0,1,11,29127,0.383492205603539,0.2433965636029772,4755,0.4755475547554755,0.2808234170607857,41,324,105,89,1540,2877,956,Network Simplex
31157442,502,1095,1,100,55068,0.5029041095890411,0.2879725458304333,3,1000,551635,0.5037762557077625,0.2884247694900468,91,22360.0,1,6,12764,0.2862589427885801,0.1868647069217788,252354,0.5052162475450304,0.293910409974013,215,1679,3789,3840,42071,130955,6698,Network Simplex
31157867,402,800,3,9999,3893990,0.4867974297429743,0.2852904633250538,1,999,402974,0.5042217217217217,0.2844396000207845,67982,200.0,1,21,1073579,0.2840889605358421,0.1845618947758804,205386,0.5126972358892558,0.2903814168492691,212,757,218,399,13745,37679,5413,Network Simplex
31160625,502,1095,8,10000,5528334,0.5048706849315068,0.2886368834894282,3,9993,5387840,0.4923848520448332,0.2829377581264977,12602,2236.0,1,6,1292930,0.2811218521562539,0.1882978344750981,2429449,0.4877979680915806,0.2830342311694688,67,781,95,178,4720,21010,2064,Network Simplex
31167688,52,95,2,100,4896,0.5153684210526316,0.2814055344022994,14,988,45104,0.4805454932878755,0.2862826136154952,435,707.0,1,11,1622,0.3741637831603229,0.223499295097884,23843,0.4775381041078331,0.2805892388522881,22,159,47,53,406,750,396,Network Simplex
31171769,202,390,42,9985,1838793,0.4721936751280767,0.2879810970212479,20,9973,1911024,0.4913327522773025,0.2967183857191801,71446,141.0,1,21,491946,0.3208143318014724,0.203545030146282,990418,0.4940792877086541,0.2788350662783447,192,355,50,89,1730,3351,2282,SSP
31173499,1002,1970,1,2,2958,0.750761421319797,0.2499988404724585,1,1000,995496,0.5053279187817259,0.2909032181275902,65,316.0,1,51,1117,0.557942057942058,0.160042953273389,511509,0.510998001998002,0.2947024100436209,646,1856,597,1661,51267,102967,17734,SSP
31173973,202,390,1,10,2127,0.5453846153846154,0.2998576256504902,20,9982,1906621,0.4897587452285909,0.2765780008478078,86,141.0,1,21,622,0.3868159203980099,0.2193960750708434,964323,0.4823189771460382,0.2695351849915785,75,217,25,30,772,1400,1165,SSP
31183831,2002,3920,1,100,196940,0.5023979591836735,0.2891467299216895,3,9997,19576906,0.4995607355676091,0.2914889228669753,3765,4472.0,1,101,54822,0.307834846621633,0.1935786353427883,9972241,0.4985124222924049,0.2879233698877212,3856,21262,14609,10474,676897,3509569,332783,Network Simplex
31189123,2502,5000,1,10,27720,0.5544,0.2834936330854716,4,10000,25446918,0.50893836,0.2870559664534259,203,5000.0,1,51,8212,0.3648318450397618,0.1920007971692051,12817079,0.5125294216746745,0.2899964062994393,1816,6471,4997,5441,694605,1714080,99514,Network Simplex
31189346,1002,1910,1,100,95609,0.5005706806282723,0.2869665120456782,8,9998,9435104,0.4940833192816574,0.2933448279431123,4013,3162.0,1,101,28042,0.3044998479781088,0.1905068051634652,4846722,0.4843333119816065,0.2900176087058145,777,8848,2684,2296,180333,228531,39398,Network Simplex
31190082,252,545,6,1000,268123,0.4919688073394495,0.2858717055858115,28,9976,2830287,0.5205680789858964,0.2914560142490836,1103,158.0,1,6,62363,0.3222544323355088,0.2032473388523322,1311498,0.5237662022319702,0.2941632228431031,45,297,32,58,1669,6354,1288,SSP
31190805,202,390,2,997,203865,0.524303680271584,0.2756766238491713,1,1000,195220,0.5005641025641026,0.2940878200314682,8216,141.0,1,21,62627,0.3496937311199334,0.2063982452905161,105992,0.5273233830845772,0.3068098409568339,114,552,110,154,6248,12253,3623,SSP
31191996,1002,2030,1,2,3045,0.75,0.25,1,1000,1032495,0.5086182266009852,0.2920536281862571,27,316.0,1,21,1106,0.5524475524475524,0.153209106994452,502104,0.5016023976023977,0.2936326201882331,1042,1026,974,2519,97143,235648,26399,SSP
31194294,1002,1970,1,100,99684,0.5060101522842639,0.2864004152693817,2,9996,9849404,0.5001698141185408,0.293716990555254,1963,316.0,1,51,28043,0.3183521024430115,0.1978616326482202,5105423,0.5102363622771786,0.2968981539954874,694,2016,251,460,30722,62409,16952,SSP
31196633,502,1095,1,10,5959,0.5442009132420091,0.2844215082181119,1,100,54688,0.4994337899543379,0.2927093544186366,16,2236.0,1,6,1521,0.3794910179640718,0.2111353455744915,25066,0.500319361277445,0.2961224759501809,179,1846,2350,2952,30685,139758,5229,Network Simplex
31201432,2002,4080,2,1000,2053175,0.5032291666666667,0.2873252873781781,3,10000,20304480,0.4976588235294118,0.2892989372749576,6703,44721.0,1,21,535380,0.3064790628740612,0.194903499076476,9983372,0.4990189442186288,0.2905256950144944,3168,8207,39627,39065,2122415,7379687,189654,Network Simplex
31202171,202,410,1,2,615,0.75,0.25,2,1000,214172,0.5223707317073171,0.2936179351236805,14,1414.0,1,11,226,0.5621890547263682,0.165006208475393,106312,0.5289154228855721,0.300588904259829,92,449,239,573,4081,16548,2923,Network Simplex
31202861,1002,2030,1,10,11280,0.5556650246305419,0.28372075029187,8,9988,10337085,0.509827803216076,0.2820986835169036,71,316.0,1,21,3251,0.3608613608613609,0.1886820360442028,5152295,0.5153331850368295,0.2838952480658938,357,1160,192,172,53132,160601,12899,CAS
31204460,52,95,6,998,53076,0.5598143655732518,0.3135316923283725,4,98,4903,0.5266380236305048,0.2667534459841815,5364,70.0,1,11,17259,0.401437443304724,0.272234067422773,2613,0.5228091236494598,0.2644705362426712,20,138,43,47,567,764,377,Network Simplex
31215323,27,50,1,10,289,0.5780000000000001,0.2647942597565136,13,998,30291,0.6070340681362726,0.2899869323158756,26,50.0,1,6,100,0.5494505494505495,0.2678254419110756,15647,0.6030137197471866,0.311749619997722,25,67,16,16,153,241,229,SSP
31218030,1002,2090,1,10,11541,0.552200956937799,0.2850122767422854,6,9999,10648396,0.5095435859375411,0.2907069442509987,40,316.0,1,11,3159,0.3506493506493506,0.1868801508142226,5105474,0.5100883714745101,0.2918987519082949,562,2103,231,424,93025,324011,20822,SSP
31228856,27,50,1,10,286,0.572,0.2993593158730825,331,9637,236772,0.4913811352080522,0.2903018535685292,27,500.0,1,6,89,0.489010989010989,0.2995891402245184,115979,0.4628754559749683,0.3060405840538722,10,32,15,15,103,161,137,Network Simplex
31228914,1002,2090,5,10000,10812003,0.5173207177033492,0.2927902630555783,1,100,104293,0.4990095693779904,0.2849981531112931,28018,316.0,1,11,2716554,0.3049258606561977,0.1949354353139982,50359,0.5030869130869131,0.2819444427006704,298,2568,2788,3041,84477,286929,15603,Network Simplex
31232665,502,1040,1,2,1546,0.7432692307692308,0.2499093770660919,1,100,53351,0.5129903846153846,0.2879877132526098,13,223.0,1,11,545,0.5439121756487026,0.1415196405243766,26218,0.523313373253493,0.2889298162588134,240,1160,1209,1357,27251,63517,7540,Network Simplex
31246084,5002,9950,1,1000,5039754,0.5065079396984925,0.2891088836759919,1,10000,50096782,0.5034852462311559,0.2899771628703653,36580,707.0,1,101,1378119,0.3211756250148572,0.2056547328574101,25257128,0.5050415516896621,0.2886368107490932,21778,18200,12356,14331,6517531,19786345,949331,SSP
31247631,1002,2090,1,2,3111,0.7442583732057416,0.2499340587470132,5,9995,10519369,0.5035708763472646,0.2869364169518756,13,316.0,1,11,1089,0.5439560439560439,0.1415835024914849,5090712,0.5088170458855802,0.2833850650843864,223,669,79,145,8507,45993,3832,SSP
31248281,1002,2030,1,10,11226,0.5530049261083744,0.2912658545131751,1,9998,10055764,0.4954569238970946,0.2889013040700445,77,316.0,1,21,3154,0.3938561438561438,0.2136476537777809,4954636,0.495662558951163,0.2907204664038483,964,1222,189,240,74613,239060,28950,SSP
31252415,1002,2030,1,10,11228,0.5531034482758621,0.286214849435473,1,100,103364,0.5091822660098522,0.2831534619870633,81,316.0,1,21,3242,0.3238761238761238,0.1744961653665575,50560,0.5050949050949051,0.2819062695989162,956,4327,4788,4598,178831,408022,29994,Network Simplex
31257463,2002,4080,1,2,6136,0.7519607843137255,0.2499923105314942,1,1000,2056986,0.5041632352941177,0.2889702692172564,26,447.0,1,21,2194,0.5482258870564718,0.1476049028516746,1010543,0.5055245150197674,0.2889574297223031,934,3942,1033,1791,202039,507544,25972,Network Simplex
31260472,2502,5000,1,2,7505,0.7505,0.2499994999995,1,9997,24687160,0.493891367410223,0.2899360621588513,67,50000.0,1,51,2745,0.5487804878048781,0.1483600617145907,12161031,0.4864899862966269,0.290509802734124,3499,18319,46652,22950,1400565,4241376,110341,Network Simplex
31270816,402,800,1,10,4422,0.55275,0.2894260484130618,1,9939,3851346,0.4843729248415333,0.2972901917858911,81,20000.0,1,21,1297,0.4043017456359102,0.2250627758853562,1916283,0.4808089947181548,0.3012949360668624,217,1381,1379,1116,31330,85511,7780,Network Simplex
31271328,5002,10050,1,10000,50105946,0.4985666268656716,0.2884892828702827,1,10000,50306650,0.5005636815920398,0.2873872420271613,165573,70710.0,1,51,13359620,0.2987129287773217,0.1929397819908198,24811075,0.4961718927341644,0.2870579405130676,7061,35644,166168,88555,6261665,21753310,540975,Network Simplex
31271977,502,1040,10,10000,5226516,0.5025496153846154,0.2907182342919894,19,10000,5268154,0.5065532692307693,0.288368023354113,30753,223.0,1,11,1314836,0.3121340572897972,0.204956684342887,2604265,0.5198133732534931,0.2860497877619228,104,821,63,103,410,969,1781,SSP
31273111,102,215,1,995,105577,0.4935234311090336,0.2819411893203442,6,998,103595,0.4828028149321899,0.2895266650808006,1528,1000.0,1,6,26670,0.3888945595590486,0.2340940861343453,49342,0.4895136808270005,0.2961906021140941,35,191,138,295,3344,9388,1776,Network Simplex
31284210,52,95,89,9709,420835,0.456261417783825,0.2764828809243427,18,9961,490186,0.5180054845476305,0.3085350384713598,40108,70.0,1,11,123366,0.4226701339281126,0.2457480569102637,272337,0.5360848485564289,0.2917420945104174,17,85,9,12,150,122,98,SSP
31290887,502,1040,9,9997,5230567,0.5030900616338747,0.297161715629095,1,100,51987,0.4998749999999999,0.2974236872873702,28000,223.0,1,11,1288971,0.2903178071750878,0.1875617119311578,24915,0.4973053892215568,0.2954162876094146,439,3349,1754,2353,49161,123017,17539,Network Simplex
31293300,52,105,1,100,4579,0.4360952380952381,0.2984674991897147,30,9961,550547,0.5263833713386972,0.2794096110886092,150,707.0,1,6,964,0.3500363108206245,0.2634849857014711,283493,0.5580450029625343,0.268189548624872,16,68,9,14,174,364,217,SSP
31293625,5002,10050,1,1000,5023576,0.4998583084577114,0.2872047107790123,1,10000,50594263,0.5034255024875621,0.2896818765394105,16586,70710.0,1,51,1341455,0.2915623397059718,0.185937843278959,25290925,0.5057679333220265,0.2877960534811449,17139,39107,422157,230317,16563637,52836060,1363315,Network Simplex
31295446,1002,1910,1,100,97095,0.5083507853403141,0.2871381674584992,3,9984,9598799,0.5033602979426769,0.2911104844309224,4281,316.0,1,101,29237,0.3245310245310245,0.2032702079072915,5019123,0.5023653833392336,0.2888491460680748,982,2382,475,384,38716,37854,23418,CAS
31297648,502,1040,11,9991,5288394,0.508957484813255,0.2878431091537787,3,9996,5207299,0.5009021877981962,0.2901464164380349,31437,2236.0,1,11,1364699,0.2852901235651863,0.1864129349798297,2464533,0.493155643600018,0.2841396302841009,118,634,69,163,9027,39572,3942,SSP
31313571,502,1095,9,9984,5564996,0.5090332660110057,0.291006916946907,12,10000,5544461,0.5063434703196347,0.285986776733638,13451,2236.0,1,6,1305829,0.3233401699268625,0.2184097894161175,2548501,0.5095490677465063,0.2849213859378172,71,953,80,195,4578,33255,2823,Network Simplex
31318099,402,800,1,2,1174,0.73375,0.2494713159864276,8,9999,4040679,0.5051353885388539,0.2863419750213875,26,2000.0,1,21,429,0.5349127182044888,0.1274262971674934,2065162,0.5163454907947697,0.2810042056083291,185,449,144,302,14480,35253,4330,SSP
31318228,502,1095,1,100,54427,0.4970502283105023,0.2858581125153097,1,10,6067,0.5540639269406393,0.2880566527312859,106,223.0,1,6,12620,0.3229438558779876,0.2081629325352926,2828,0.5644710578842316,0.2856081679669888,170,1393,2871,1300,18887,53493,5711,Network Simplex
31318298,102,215,1,10,1210,0.5627906976744186,0.303639363668943,44,9957,1110203,0.5186034833505002,0.2864580004511352,18,10000.0,1,6,306,0.3366336633663366,0.1943181708763002,524359,0.5231959354355268,0.2930184428672544,26,175,53,147,1098,3032,684,Network Simplex
31320097,102,185,1,100,9168,0.4955675675675675,0.2869915283183734,53,9963,948698,0.5147141721667468,0.2984751303012122,772,100.0,1,21,3002,0.3762376237623762,0.2410770124690004,514386,0.5111844517785112,0.3002464904878465,75,96,13,16,478,608,481,SSP
31321336,202,410,1,10,2273,0.5543902439024391,0.2783097833612298,1,1000,206965,0.5047926829268293,0.2997292167291913,39,141.0,1,11,671,0.4172885572139303,0.2228746749068493,104992,0.5223482587064676,0.3040401225641259,63,311,57,169,2212,6730,1524,SSP
31324441,502,960,1,100,49515,0.51578125,0.2836014920889947,1,1000,489047,0.5094239583333333,0.2820517802065161,2141,223.0,1,51,15230,0.3454454726909817,0.2071089288151172,258684,0.5163353293413173,0.2762156497358962,245,1091,422,261,15527,31059,9144,Network Simplex
31328742,252,545,3,1000,278850,0.511651376146789,0.2856624740906842,8,9997,2814120,0.5165072457517071,0.2870913244849417,1246,158.0,1,6,69604,0.347938234514889,0.2174761372635039,1268513,0.5080764706330003,0.2842454721912283,41,227,31,35,432,978,381,SSP
31329553,5002,10050,1,10,55107,0.5483283582089552,0.2871227858790318,1,1000,5008857,0.4983937313432836,0.2884696369521253,200,7071.0,1,51,15877,0.3174765046990602,0.1709405351709989,2508998,0.5016992601479704,0.2882823529015496,16909,31419,286450,135960,14233240,46624805,1145397,Network Simplex
31330127,2002,3920,1,10,21415,0.5463010204081633,0.2866174852588404,4,9995,19341085,0.4936418464334207,0.2863015548077472,430,447.0,1,101,6407,0.3201899050474762,0.1699638786860666,9960236,0.4980119245029811,0.2877714093148099,5486,7481,938,2817,892722,1695677,207910,SSP
31331351,102,215,1,100,10920,0.5079069767441861,0.2793477297873952,11,9957,1011062,0.4722922520325773,0.2998407187091632,155,10000.0,1,6,2795,0.3897643285455306,0.2216356927192788,477732,0.4761445341232331,0.2902705157119222,31,187,80,103,807,1826,665,Network Simplex
31332138,502,1095,1,1000,557091,0.508758904109589,0.2856722270799638,4,10000,5442453,0.4970276712328766,0.2903839244383243,1066,223.0,1,6,130881,0.3023605566644489,0.1911334915096665,2458630,0.4956014047445404,0.2854152711574803,64,546,88,79,1632,13559,1607,Network Simplex
31337012,1002,2090,1,10,11552,0.5527272727272727,0.2879472427634097,3,9985,10358259,0.4963550109853776,0.2940603939442295,37,31622.0,1,11,3145,0.349095349095349,0.1874786945828424,4946688,0.4949170008759392,0.2955296523415752,314,1913,1865,3150,90145,389014,12648,Network Simplex
31341216,502,1040,2,996,499894,0.4825976984862527,0.2869924218889057,10,10000,5175649,0.4976585576923076,0.2910879139998188,2990,22360.0,1,11,121447,0.2970700755352041,0.1929219797215209,2548583,0.5110500317428234,0.2842088545568929,509,2532,1704,3979,52346,189891,18941,Network Simplex
31344408,202,410,38,9987,2119655,0.5176619849707058,0.2839291136305098,3,9988,2008461,0.4904570850874708,0.2943923061887749,46062,141.0,1,11,581869,0.3525171269807804,0.2161604474664011,925836,0.4611683273659735,0.3003429585983957,53,358,27,33,727,1429,1619,SSP
31347090,2002,4080,1,999,2019122,0.4953782213586135,0.2895623557867756,1,1000,2036946,0.4992514705882352,0.2881169901235215,6152,447.0,1,21,515601,0.2720925703990666,0.1790411951235668,1001821,0.5006601699150425,0.2895325558677598,856,3495,1955,2734,167493,785724,37904,Network Simplex
31348770,252,545,1,100,26988,0.4951926605504587,0.278125457700948,1,100,28195,0.5173394495412844,0.282179077117705,109,158.0,1,6,6388,0.3635742743312464,0.222358152107804,12732,0.5072509960159363,0.2819044735723849,50,449,175,168,2011,5203,1142,Network Simplex
31350275,1002,2030,5,9998,10111303,0.4981933825188683,0.2880296424151858,3,9997,9912041,0.4884244090961278,0.2920713222516569,71784,31622.0,1,21,2655649,0.2930839597874508,0.1904176512563055,4820121,0.4816750719521551,0.2879795853804855,1395,3860,4341,5843,243812,817190,28670,Network Simplex
31362586,102,185,4,1000,86285,0.4664054054054054,0.3053871852972134,8,999,93750,0.5072640207775343,0.2935655088048121,7470,100.0,1,21,25331,0.3107831229219576,0.2422959539543777,51803,0.5134144045035134,0.2952593452594902,108,206,28,46,2413,3793,2411,SSP
31366960,102,200,1,2,296,0.74,0.2497999199359359,6,998,99153,0.4967585170340681,0.2727240471335744,14,100.0,1,11,114,0.5643564356435643,0.1674409358939382,50390,0.4999107125141372,0.2703066688986654,66,83,25,44,758,1090,384,SSP
31368285,102,215,1,2,333,0.7744186046511627,0.2488046055580366,2,100,10741,0.4995813953488372,0.2911697524986859,8,100.0,1,6,117,0.5792079207920792,0.182565236778077,4889,0.4840594059405941,0.2882764700831607,56,142,137,140,2147,8992,1702,Network Simplex
31385423,502,905,1,10,5102,0.5637569060773481,0.280668551734905,2,9991,4490650,0.4966514061550423,0.2944056193178127,481,223.0,1,101,1875,0.41583499667332,0.2226534090836438,2398384,0.4791505968145782,0.2922534741404011,285,746,348,363,20851,13067,8117,Network Simplex
31385732,502,1095,1,1000,562725,0.5139041095890411,0.2826652713815613,1,10,6031,0.5507762557077626,0.2872270833801648,1142,223.0,1,6,136071,0.3490987177316318,0.2164511608921299,2727,0.5443113772455089,0.2906263022425689,199,1647,3040,2035,16930,54920,5548,Network Simplex
31387078,402,800,1,2,1164,0.7275,0.2489854413414567,7,9991,3911899,0.4894278600740666,0.2908470790220294,26,200.0,1,21,436,0.543640897755611,0.1411237787224031,1955469,0.4880874083433194,0.2935252667835262,329,301,39,75,4131,7254,2800,SSP
31388345,2002,4080,1,9999,20456583,0.5014369819334874,0.2859196830358077,1,100,207649,0.5089436274509803,0.2871200588511445,63281,447.0,1,21,5392410,0.3183529322167032,0.2011796158086053,99373,0.4966166916541729,0.2870802848616937,928,7762,11545,9462,289461,819170,52087,Network Simplex
31388554,27,50,479,9890,234588,0.4743943377148635,0.2584437478603625,42,983,23569,0.4795320447609359,0.2768141192096869,20883,50.0,1,6,79160,0.4077973994930866,0.2348790236198893,12887,0.5865725989986345,0.2661477365171361,10,40,8,6,67,73,95,CAS
31391872,1002,2090,1,10,11665,0.558133971291866,0.2849214804016656,1,100,107364,0.5137033492822967,0.2889165837765752,35,316.0,1,11,3238,0.4043456543456543,0.2161033219500305,51228,0.5117682317682317,0.2929988428438965,956,2292,5037,7039,131164,284431,28656,Network Simplex
31392109,2002,3920,1,100,196639,0.5016301020408163,0.2874555350033657,2,9998,19434041,0.4958655251458455,0.2878283521551597,3787,447.0,1,101,55570,0.3051770817887759,0.1947448562668808,10043524,0.5020256425098113,0.2868949883355829,4825,5163,921,851,939017,1397058,209089,CAS
31406466,502,1040,25,10000,5312709,0.5108374038461538,0.2834191457334172,1,9977,5397175,0.520155492247554,0.2866601602062974,28101,22360.0,1,11,1386095,0.3320519307041222,0.2088729938040327,2496582,0.4995186051313571,0.2830863941156629,173,1393,669,1201,18603,48373,6487,Network Simplex
31407406,1002,2030,1,2,3058,0.7532019704433498,0.2499794939295619,11,9999,10058713,0.4955526587141473,0.2900959935658413,26,316.0,1,21,1106,0.5524475524475524,0.153209106994452,4946987,0.4945506809811823,0.2894671491048622,324,672,97,130,17118,47746,6478,SSP
31413461,2502,5000,1,2,7505,0.7505,0.2499994999995,2,9996,25012787,0.5004559223689475,0.2886095738340319,64,5000.0,1,51,2761,0.5519792083166734,0.1526032963638353,12581175,0.503650161881583,0.2881188570798606,1603,14756,3446,5039,1120325,2611791,84958,Network Simplex
31419843,27,50,1,2,71,0.71,0.2467792535850613,3,100,2548,0.5096,0.2978990433015856,7,50.0,1,6,27,0.5192307692307693,0.0961538461538461,1260,0.4846153846153846,0.2811272743415307,25,44,33,73,346,389,325,Network Simplex
31421438,402,800,1,996,408246,0.5123569277108434,0.2939727625220182,1,1000,399410,0.4992625,0.2912869780710253,6403,2000.0,1,21,112220,0.3412809439815096,0.2270037502441788,202469,0.5049102244389028,0.2972125815365837,730,4496,4909,4534,98037,227989,26041,Network Simplex
31425924,10002,20000,1,2,30175,0.754375,0.2499617158186428,1,1000,10063859,0.50319295,0.2880001522921429,132,10000.0,1,101,11092,0.5545445455454454,0.1558754801883977,5045909,0.5045404459554045,0.2876666455796764,14563,79827,599371,146614,25970946,92468773,1134906,Network Simplex
31426444,5002,10050,1,10,54961,0.5468756218905473,0.2886866631924832,1,100,507420,0.5048955223880597,0.2906563408690986,202,707.0,1,51,15732,0.3495300939812037,0.1887440456677861,255087,0.5100719856028794,0.2911881122465233,12511,25649,67305,37878,3023230,8345536,295382,Network Simplex
31426508,1002,2090,18,10000,10525894,0.5036312918660287,0.2867274323565766,1,1000,1047694,0.501288995215311,0.2879339715701463,28437,316.0,1,11,2698047,0.312432090918239,0.2029540310896392,506775,0.5062687312687313,0.2854230866151437,789,3134,793,1305,129287,593956,29540,Network Simplex
31428209,502,905,1,100,44744,0.4944088397790055,0.2880851407477455,2,1000,451088,0.4984397790055249,0.291449024129863,4557,223.0,1,101,14584,0.34654500522764,0.2196746080764534,255495,0.5099700598802396,0.2916939874888102,368,1678,403,481,23006,22098,14315,Network Simplex
31428779,502,1095,25,9996,5429107,0.4960072613520294,0.2925727836315534,2,1000,546792,0.4993534246575342,0.2912730179426553,11874,223.0,1,6,1214669,0.3119517526963571,0.210346200611652,251768,0.5030339720958483,0.2959457790161278,54,836,79,148,4487,30749,2725,Network Simplex
31429806,502,1095,1,2,1667,0.7611872146118721,0.249749567025106,1,100,56397,0.5150410958904109,0.2906408808113528,6,223.0,1,6,558,0.5568862275449101,0.1587673483061419,26063,0.5202195608782435,0.2903019140378147,85,530,302,700,11841,53555,2128,Network Simplex
31431619,10002,20000,1,10,110107,0.550535,0.2877476564196484,1,10000,100258645,0.501293225,0.2893589419433921,402,1000.0,1,101,32033,0.3202979702029797,0.1728437551909488,50063395,0.5005838916108388,0.2900133024154858,14352,20492,8399,12060,14421441,26852689,843010,SSP
31434092,502,1095,1,10,6082,0.5554337899543379,0.2834316277788388,4,9989,5583760,0.5104939634511204,0.2860867168582354,17,22360.0,1,6,1579,0.3939620758483034,0.2100333130094718,2604958,0.5225120054334101,0.2968828193761095,228,787,1060,1833,16504,105942,7832,Network Simplex
31442502,502,905,4,1000,459759,0.5080209944751382,0.2895379909062307,24,9992,4584545,0.5069851461279521,0.287373654346188,41908,223.0,1,101,153699,0.3579748321327007,0.2279327552388259,2536658,0.5069272748056151,0.2870839254576738,1223,1412,282,287,36010,20797,24026,SSP
31445403,502,905,1,10,4901,0.5415469613259669,0.2770759599345266,5,9998,4686172,0.517912643302141,0.2854769041412215,479,223.0,1,101,1731,0.4318862275449102,0.219314357612606,2531014,0.5052934738644336,0.2846844974867735,372,493,43,78,7849,7019,5449,SSP
31447413,1002,2030,1,2,3025,0.7450738916256158,0.2499514622007317,12,9992,10362770,0.5108899927824033,0.2867073839504386,25,316.0,1,21,1095,0.5469530469530469,0.145849013909414,5088576,0.5089090507050263,0.292349750374559,708,678,116,144,53572,137438,9324,SSP
31451997,1002,2030,1,100,101608,0.5005320197044335,0.2846901568862902,1,1000,1024495,0.5046773399014778,0.2894870371172666,635,316.0,1,21,27278,0.2930188091478414,0.187322373987619,502861,0.5023586413586414,0.2894162305283845,411,1407,470,985,75043,249949,19579,Network Simplex
31453404,202,410,1,10,2241,0.5465853658536586,0.3014607506394252,43,9921,2014730,0.4953105140364981,0.2944572126543703,30,1414.0,1,11,606,0.3349917081260364,0.1946642876100926,965426,0.4841361181192113,0.30092103148311,64,182,39,52,2696,6013,1119,SSP
31456501,10002,20000,1,2,30023,0.750575,0.2499993387491255,1,100,1010926,0.505463,0.2899576790343722,133,1000.0,1,101,11021,0.550994900509949,0.15131744901681,506739,0.5066883311668833,0.2892221063648899,14115,70531,252446,105727,9932061,49789397,1026513,Network Simplex
31456532,1002,2090,4,10000,10593458,0.506864019138756,0.2872106292549986,1,10,11642,0.5570334928229665,0.283857238577044,27404,316.0,1,11,2690379,0.294994106979619,0.1848915455223777,5551,0.5545454545454546,0.2775694028678409,1410,4249,29157,18540,226485,617393,64808,Network Simplex
31456897,52,95,60,9952,498784,0.5275681164325605,0.29683154002894,20,9854,425318,0.4543364703620224,0.2985818253457358,35880,707.0,1,11,155243,0.445547481287597,0.2772410717952714,208329,0.4145405269881446,0.3156557110018826,45,157,48,91,890,2139,1364,Network Simplex
31457860,502,1040,1,100,51246,0.4927499999999999,0.2811865911427171,9,10000,5183619,0.4984249038461538,0.288959604118795,276,223.0,1,11,13132,0.3158021306784022,0.19811799556581,2458117,0.4927115040856227,0.2893595688081175,97,458,43,63,9050,41387,4185,SSP
31461898,27,50,104,984,25300,0.5142276422764228,0.278157739669442,82,9793,251041,0.5126947819871336,0.26691813544584,2195,5000.0,1,6,7667,0.376608704194911,0.1827505184794791,123011,0.4831198108539066,0.2826336729470656,10,60,13,16,157,240,157,Network Simplex
31461938,502,960,1,999,497903,0.5191681264597932,0.2905106223101144,22,9992,4748541,0.4950357160728583,0.2892367086264591,20657,223.0,1,51,150217,0.327330056045115,0.2152231115500685,2445532,0.4885209564857474,0.2904526591228807,281,1424,83,107,10274,22970,8148,SSP
